,지역,시군구,제목,모집기관,봉사기간
1,전라남도,신안군,2019 좌식배구 훈련팀 볼보이 모집,나주시장애인체육회,2019-08-03 ~ 2019-10-31
2,전라남도,신안군,도서정리 및 환경정리,다사랑작은도서관,2019-08-01 ~ 2019-10-31
3,전라남도,신안군,도서정리전문가와 함께 하는 자원봉사,다사랑작은도서관,2019-08-01 ~ 2019-10-31
4,전라남도,신안군,공연봉사,실버스토리요양원,2019-08-01 ~ 2019-10-31
5,전라남도,신안군,성인 문해교육,(사)전국야학협의회여수지부 상록배움터,2019-08-19 ~ 2019-11-15
6,전라남도,신안군,빛나라 외국어 도서관 재능기부,빛나라도서관,2019-08-18 ~ 2019-10-31
7,전라남도,신안군,공연 문화 자원봉사 모집,상록수노인복지센터,2019-08-01 ~ 2019-10-31
8,전라남도,신안군,템플스테이 주변정리,대한불교조계종화엄사,2019-08-15 ~ 2019-11-15
9,전라남도,신안군,어르신 활동 보조지원,정다운실버타운,2019-08-07 ~ 2019-11-07
0,전라남도,신안군,밝은미소노인복지센터 - 오후,밝은미소 주야간보호센터,2019-08-12 ~ 2019-11-10
1,전라남도,신안군,밝은미소노인복지센터 - 오전,밝은미소 주야간보호센터,2019-08-12 ~ 2019-11-10
2,전라남도,신안군,보성군 복내면 천연염색공예관  염색보조. 환경정리등,한국천연염색공예관,2019-08-12 ~ 2019-11-11
3,전라남도,신안군,정신장애인의 재활보조 및 프로그램진행,국립나주병원,2019-08-13 ~ 2019-11-12
4,전라남도,신안군,정신장애인의 인식개선 및 프로그램,국립나주병원,2019-08-13 ~ 2019-11-12
5,전라남도,신안군,자연사박물관 청소년 자원봉사자 활동,목포자연사박물관,2019-08-16 ~ 2019-11-15
6,전라남도,신안군,"천불천탑 사진문화관 시설 안내 및 사진인화 및 시설 내,외부 환경정화 활동 등",천불천탑 사진문화관,2019-08-20 ~ 2019-11-17
7,전라남도,신안군,"사진문화관 시설물 내,외부 환경 정화 활동 및 사진 인화 및 시설 안내 활동 등",천불천탑 사진문화관,2019-08-20 ~ 2019-11-17
8,전라남도,신안군,장난감도서관 자원봉사,완도군장난감도서관,2019-08-17 ~ 2019-11-16
9,전라남도,신안군,전남육아종합지원센터 노리꿈터 장난감도서관 장난감 소독 봉사,전남육아종합지원센터,2019-09-02 ~ 2019-11-28
0,전라남도,신안군,육아종합지원센터 자원봉사활동,육아종합지원센터,2019-09-02 ~ 2019-11-30
1,전라남도,신안군,육아종합지원센터 자원봉사활동,육아종합지원센터,2019-09-02 ~ 2019-11-30
2,전라남도,신안군,새봄노인복지센터,새봄노인복지센터,2019-09-01 ~ 2019-11-30
