,지역,시군구,제목,모집기관,봉사기간
7,대전광역시,유성구,"국립대전현충원 묘역정화활동 ~ 9. 11 / 평일 오전, 09:30 ~ 최대 3시간)",국립대전현충원,2019-09-02 ~ 2019-09-11
8,대전광역시,유성구,"국립대전현충원 묘역정화활동 ~ 9. 11 / 평일 오후, 13:30 ~ 최대 3시간)",국립대전현충원,2019-09-02 ~ 2019-09-11
9,대전광역시,유성구,무료급식봉사활동,은총섬김회,2019-06-11 ~ 2019-09-11
0,대전광역시,유성구,송촌요양원 미용봉사,송촌요양원,2019-06-11 ~ 2019-09-11
1,대전광역시,유성구,활동보조,가은주야간보호센터,2019-08-12 ~ 2019-09-11
2,대전광역시,유성구,[교육봉사활동] 초등학생 학습지도 및 돌봄보조활동 대학생 자원봉사,새싹지역아동센터,2019-06-13 ~ 2019-09-13
3,대전광역시,유성구,대전시티즌 홈경기 스포츠스태킹 체험부스 운영 자원봉사,대전스포츠스태킹협회,2019-09-17 ~ 2019-09-17
4,대전광역시,유성구,유성구청장배 파크골프대회 행사준비 및 행사보조활동,유성구자원봉사센터,2019-09-19 ~ 2019-09-20
5,대전광역시,유성구,월드비전 대전세종충남지역본부 사랑의 빵 동전모으기 봉사자 모집,월드비전대전*충남지부(사랑의도시락),2019-08-26 ~ 2019-09-18
6,대전광역시,유성구,사랑의 식사,나눔의집,2019-07-01 ~ 2019-09-30
7,대전광역시,유성구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-20 ~ 2019-09-20
8,대전광역시,유성구,[서구자원봉사센터]9월 청소년자원봉사의 거리 환경정화활동 자원봉사자 모집,대전서구자원봉사센터,2019-09-21 ~ 2019-09-21
9,대전광역시,유성구,[서구자원봉사센터]9월 청소년자원봉사의 거리 행사 보조 모집,대전서구자원봉사센터,2019-09-21 ~ 2019-09-21
0,대전광역시,유성구,초등생문제집풀이지도,비래지역아동센터,2019-06-21 ~ 2019-09-20
1,대전광역시,유성구,제19회 대청호마라톤대회 행사보조 자원봉사,대덕구체육회,2019-10-13 ~ 2019-10-13
